name,state,Risk_Score,problem_statement,proof_of_capability,idea_clarity,differentiation,gtm_strategy,business_model,vagueness,credibility
"""We Are With the Band"" - an original comedy web series about hipsters ",successful,2.5321305329609647,4.0,2.0,6.0,7.0,3.0,3.0,8.0,3.0
Lounge Act,successful,4.827712909941297,4.0,2.0,5.0,4.0,3.0,3.0,2.0,4.0
Uummat - an album by Kenneth Dahl Knudsen,successful,3.5742298270229247,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Vertaal on Vinyl,successful,1.5868675159360346,8.0,7.0,9.0,8.0,6.0,7.0,4.0,8.0
Making Dumplings with Alden,successful,2.363364950706044,8.0,7.0,9.0,8.0,6.0,7.0,4.0,9.0
Put This On: Season One,successful,5.801254084339192,6.0,3.0,7.0,5.0,4.0,6.0,2.0,7.0
HYPERBELL Cables | Turn Your Dumbbells Into A Cable System,successful,3.363611399030212,9.0,8.0,8.0,8.0,8.0,8.0,2.0,9.0
"Backup By BioLite: Affordable, Easy, No Electricians Needed",successful,5.081489303845659,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
CSz Portland's New Theatre! - NEW STRETCH GOAL 30k,successful,3.8328585064788223,8.0,3.0,7.0,6.0,6.0,5.0,2.0,7.0
Amateurs: Pilot Episode,successful,0.858125496036749,8.0,8.0,9.0,8.0,7.0,7.0,2.0,9.0
The Canon Of Vangel âï¸ Issues 1-5,successful,2.9842053618528497,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
MESOTOPIA! #1,successful,1.9737730074484194,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
GONE- A Sound & Theater Project,successful,1.386426169746996,8.0,9.0,9.0,8.0,7.0,6.0,4.0,9.0
"Rabble Dance Collective presents: ""UP|rise""",successful,2.257893198838248,8.0,7.0,9.0,8.0,7.0,8.0,4.0,9.0
"The Kika Mouse: Your Smart, Secure Digital Companion",successful,1.1868454611041512,9.0,8.0,8.0,9.0,8.0,7.0,6.0,9.0
Ruggie 2.0 - Transform Your Wake Up Experience,successful,1.8710987869858409,9.0,8.0,8.0,8.0,7.0,7.0,6.0,9.0
SafariKid: all-terrain wheelchair for kids in rural Africa,successful,4.293766740411765,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Rainbow Brain : Mindset Matters,successful,2.3273538945446406,8.0,7.0,9.0,8.0,6.0,7.0,3.0,9.0
When Little Girls Are Little.,successful,1.1063167144374053,8.0,6.0,9.0,7.0,5.0,7.0,2.0,9.0
Rufus and His Invitation,successful,2.501380075298887,4.0,2.0,6.0,7.0,5.0,3.0,3.0,4.0
Alliance of Champions,successful,1.393938836780666,2.0,2.0,3.0,3.0,2.0,2.0,5.0,3.0
Into The Black Sun #1,successful,3.239258405180742,4.0,2.0,6.0,7.0,3.0,5.0,8.0,3.0
Havetto to Judy: Shittoboikusu Raifu Motion Manga Season 1,failed,5.364968223637479,8.0,6.0,8.0,7.0,6.0,7.0,4.0,8.0
HackPolitik,successful,4.537705722237856,4.0,2.0,6.0,3.0,2.0,3.0,7.0,5.0
Brooklyn Balletâs Elevate @ 10! â An All Star Performance,successful,2.1733189164545874,8.0,8.0,9.0,7.0,7.0,8.0,2.0,9.0
The Secret Time Travel Tour: Australia & New Zealand Edition,successful,2.1890965431126252,8.0,7.0,9.0,8.0,7.0,6.0,4.0,9.0
The Funky Frecks,successful,1.6263863117210176,8.0,7.0,9.0,8.0,7.0,6.0,3.0,9.0
"Blink, Plue & Colorful You",successful,4.01262425734917,6.0,4.0,7.0,5.0,3.0,6.0,2.0,8.0
How Does It Feel?,successful,1.4824652878356037,9.0,8.0,9.0,8.0,8.0,8.0,4.0,9.0
SYSTEMIC VOL. 1 : A Sci-fi Anthology,successful,2.9265793329837955,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Decode Culture A Creative Tech Podcast Series,failed,1.4620677350638833,8.0,7.0,9.0,8.0,7.0,6.0,3.0,9.0
Moments of Grace Prayers,failed,2.1507933338224205,8.0,6.0,8.0,9.0,7.0,7.0,3.0,9.0
SOFIJAZZ - Debut Album,successful,3.005793790914928,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Doomers,successful,3.4146472039917484,2.0,3.0,4.0,3.0,2.0,2.0,6.0,5.0
The Oculist,successful,1.2063585757599926,8.0,9.0,8.0,7.0,6.0,7.0,2.0,9.0
ZERO TRUST ARCHITECTURE Takes on the Fringe!,successful,2.571602837694341,8.0,6.0,9.0,7.0,7.0,6.0,2.0,8.0
Thugs! Digest No. 1,successful,1.1520049601508209,4.0,6.0,7.0,5.0,8.0,6.0,3.0,8.0
Hell Her Way #3: a mature comic book series (get 1 & 2 too),successful,2.9842053618528497,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Toilet Paper Wedding Dress Competition,failed,4.784482604118851,8.0,9.0,9.0,8.0,7.0,8.0,4.0,9.0
Spicing up Sweet Auburn Avenue. Urban Nutcracker & Season,successful,5.6873175533886915,8.0,2.0,7.0,4.0,6.0,5.0,3.0,7.0
CORPOREAL,successful,1.4937900912347446,2.0,2.0,3.0,4.0,3.0,2.0,5.0,3.0
Recked Productions - Up For Air,successful,2.6888898093260627,6.0,7.0,8.0,9.0,8.0,7.0,3.0,9.0
'Shadows of Doubt',successful,2.0473171999358595,8.0,7.0,9.0,7.0,6.0,7.0,2.0,9.0
LISSOME R1: The Smartest Portable Dishwasher,successful,1.3289704212287479,9.0,9.0,9.0,8.0,8.0,8.0,6.0,9.0
MONOKEY: one key bluetooth keyboard,successful,2.6296936775934054,6.0,7.0,8.0,9.0,8.0,7.0,2.0,9.0
A Bull City Holiday: Keenan's Next Swing Album!,successful,1.4216472724601292,8.0,9.0,9.0,8.0,7.0,7.0,4.0,9.0
Fun Finding With Logan,failed,3.3920807928922834,9.0,7.0,8.0,8.0,7.0,6.0,3.0,8.0
Natalie Green at The Chocolate Factory Theater,successful,1.7167916046446197,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0
Polyfold Presents: Fall 2019,successful,2.3275649896004813,8.0,7.0,9.0,8.0,7.0,6.0,3.0,9.0
Ready for an adventure: a diverse and magical story,successful,0.8753251885407243,8.0,8.0,9.0,8.0,7.0,8.0,6.0,9.0
Blue Bunny-Childrenâs Book on Grief,successful,4.395737254778287,6.0,4.0,7.0,5.0,3.0,6.0,8.0,7.0
Letters from Santa Claus,successful,1.3988450277045095,8.0,9.0,9.0,9.0,8.0,8.0,5.0,9.0
B-Mecha Babe In Colour,successful,2.5031040497801027,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
FUNeral Home: a 30 Page One-Shot Comic,successful,5.455971156782069,4.0,2.0,6.0,3.0,2.0,3.0,8.0,5.0
"Phase 1: Securing our Trademarks, website & legal filings.",failed,6.075093749179046,8.0,7.0,9.0,8.0,6.0,7.0,4.0,8.0
Robera: World's First AI-powered Visual Guidance Golf Cart,successful,2.4074397056224637,8.0,9.0,7.0,8.0,6.0,5.0,3.0,8.0
SBDNY 2013 NYC Season,successful,4.335489688204994,4.0,3.0,6.0,5.0,3.0,4.0,2.0,7.0
Epic Adventures: 600+ Rpg Maps for Every Campaign,successful,0.8280739280829408,8.0,8.0,9.0,8.0,7.0,8.0,2.0,9.0
NIPPY #1 - 3 - the spicy ice queen parody!,successful,0.389325209177116,2.0,8.0,9.0,6.0,4.0,5.0,3.0,7.0
Pizza Gialla - Un fumetto game GIALLO a tema Pizza,successful,2.134788685744625,8.0,6.0,7.0,8.0,7.0,6.0,3.0,8.0
Eternal Reign #1,successful,0.6788305839762376,4.0,3.0,6.0,7.0,5.0,3.0,2.0,8.0
GRAVESHIFT GIRLS: HALLOWEEN PARTY PIN UPS,successful,0.9222951181070371,8.0,8.0,9.0,9.0,8.0,7.0,4.0,9.0
Mankato,failed,7.771229758523026,5.0,3.0,4.0,5.0,3.0,3.0,2.0,4.0
Dance/Poem: Survive & Rescue,successful,1.2754915943218126,6.0,7.0,8.0,9.0,8.0,7.0,2.0,9.0
Liz Tenuto and Family: Dance Show,successful,3.2670165003303553,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0
â*Smoke NOT INCLUDEDâ A One Act Play,successful,2.211876968201598,4.0,3.0,6.0,5.0,3.0,4.0,2.0,7.0
The Gin Chronicles,successful,2.1635513379692437,8.0,7.0,9.0,8.0,6.0,7.0,3.0,9.0
ð The Forbidden Five â Sensual STL Collection Vol. IIIð,successful,0.8787867309380526,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Chronicles of Crime: Beyond Doubt,successful,2.7981697312285636,8.0,7.0,9.0,6.0,5.0,4.0,3.0,8.0
Dogs Anatomy Vol 1,successful,1.2873225344267436,4.0,6.0,7.0,5.0,3.0,6.0,2.0,8.0
Obamalogue,successful,4.1641084636565875,4.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0
A BRAND NEW FULL LENGTH ALBUM,successful,4.849023861159055,5.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0
Savvy Tonarino: the 4th CD of Tony Savarinoâs Guitar Trilogy,successful,2.6605052315158684,8.0,6.0,7.0,5.0,6.0,7.0,4.0,9.0
Kingdom Horror,failed,7.953485638147118,6.0,4.0,7.0,8.0,5.0,6.0,3.0,5.0
Zenescope's Grimm Fairy Tales Chapter 2: Fall of Realms,successful,1.5005070980133584,4.0,6.0,8.0,7.0,8.0,7.0,2.0,9.0
CRUSH: Revolutionize Your Memory with One Click,successful,3.3298265766826987,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"My Best Friend, in print: Custom Pet Figures",successful,1.8811798338031593,8.0,7.0,9.0,8.0,7.0,8.0,5.0,9.0
Flying Fortresses: B-17 Missions Over Europe,successful,1.7915929710276368,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Perrin Pang - Here Lies at the Edinburgh Fringe,successful,5.722302830241965,4.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0
I've Heard That Song Before,successful,2.5233338972955144,4.0,5.0,6.0,7.0,5.0,3.0,2.0,7.0
New Music by The Matt Skellenger Group!,successful,3.401423176439505,4.0,3.0,5.0,5.0,4.0,3.0,2.0,4.0
Sanctuary Sounds: Healing Through the Power of Sound,failed,3.045746170244701,9.0,8.0,9.0,8.0,8.0,7.0,2.0,9.0
The FN Gameshow - By Football Nation,failed,3.005793790914928,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
When I Feel Rejected...,successful,2.116702417510358,9.0,8.0,9.0,8.0,7.0,6.0,2.0,8.0
FiiTii S: Elevate Your Sleep and Meditation Experience,successful,1.2853024494329501,8.0,9.0,9.0,8.0,8.0,7.0,4.0,9.0
Hot Boys Bathhouse,successful,3.3399436904611424,4.0,2.0,6.0,7.0,3.0,3.0,8.0,4.0
The Dread Army,successful,2.0841396306258773,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
LAPOMPE's New Studio Album,successful,2.1169962457904634,8.0,7.0,9.0,8.0,6.0,7.0,4.0,9.0
DISCONNECT,successful,2.971607576361679,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Dreaming Life Presented by:   Point Your Damn Toes Dance Co.,successful,1.8290976725131358,4.0,6.0,7.0,8.0,5.0,3.0,8.0,7.0
Angela and Akela's Aerial Dreams,successful,2.636865662071437,2.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0
THE F.U. PREVIEWS + FLAWLESS #ROYAL BY STEVE STREETMAN,successful,1.893558311281367,4.0,5.0,6.0,3.0,4.0,5.0,2.0,8.0
Long Distance: The Travel Miles Club Edition,successful,2.9592815445476726,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Goodnight Audit Children's Book,successful,2.967027573461661,6.0,6.0,7.0,7.0,6.0,6.0,4.0,8.0
This Kid Can Hyperfocus,successful,2.9265793329837955,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"""Why Am I Here? A Child's Book About Purpose""",successful,3.0483272098264633,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Still Sexy Experience!,failed,2.6068790212309843,8.0,7.0,9.0,8.0,6.0,5.0,4.0,8.0
Luxe Casino,failed,7.0516643853273475,6.0,6.0,7.0,5.0,7.0,6.0,4.0,7.0
Vindaâ¢: Reel in the Future,successful,1.7837673806562548,9.0,8.0,8.0,8.0,7.0,7.0,4.0,9.0
MT. LOGAN: Worldâs First Quick-SNAP All-in-One Tool,successful,2.7821846030883943,8.0,7.0,9.0,8.0,8.0,7.0,2.0,9.0
NV001: Night vision camera with built-in tactical flashlight,successful,2.199986575209756,8.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0
Boxo Blox - A New Twist on Block Stacking Fun,successful,2.2730468847285,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Possibly Cool Dice Towers 4,successful,0.8290242142388038,8.0,8.0,9.0,8.0,8.0,7.0,2.0,9.0
Halloween 3D Printable Mill Dice Tower & Ghost Dice Launcher,successful,0.5944013606453535,8.0,9.0,8.0,7.0,8.0,9.0,6.0,9.0
Running On Empty,successful,4.65186428260602,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0
Spin Cycle Theater: Duranged,successful,2.540179092667547,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Creative New Voices in Figure Skating at Rockefeller Center,successful,5.284431901823435,4.0,2.0,6.0,7.0,3.0,5.0,2.0,8.0
Western Michigan University BFA Dance Seniors Final Projects,successful,3.556553024850999,4.0,2.0,5.0,3.0,3.0,2.0,4.0,6.0
Thorium: Sci-Fi and Fantasy Collide in an Epic Comic,successful,0.4396644920735815,6.0,8.0,9.0,7.0,6.0,5.0,8.0,8.0
NUT: The Pitfalls of a Cardboard Mortgage,successful,2.362298470603441,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0
BitGrip Pro,successful,0.9630859005830816,9.0,8.0,8.0,7.0,7.0,8.0,4.0,9.0
"Midsummer Night: A Game of Partners, Paths, & Fairy Potions",successful,1.4634881070487726,8.0,7.0,9.0,8.0,7.0,6.0,3.0,9.0
Eldritch Elegance | A 3D Printable Dice Box,successful,1.3551035958366953,8.0,7.0,9.0,8.0,6.0,7.0,4.0,8.0
Clubhouse - Phoenix Rising!,successful,3.551046402198917,9.0,8.0,8.0,7.0,7.0,8.0,4.0,9.0
Caustic Live,successful,2.9916378458692505,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Passion Of Octavius Catto,successful,4.454511278977131,8.0,7.0,9.0,8.0,7.0,6.0,3.0,9.0
Musicians of the Sun,successful,1.030383709817917,8.0,7.0,9.0,8.0,6.0,7.0,3.0,9.0
TRAPPED,successful,4.264176172798968,5.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0
Crimson Bay #1 - martial arts comic inspired by 90s VGs,successful,1.9789090963525025,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Who Got Dat Shi On?,failed,2.3821320008546154,8.0,7.0,9.0,8.0,7.0,6.0,4.0,9.0
MeetMesa: World's First Entertaining MiniBar with AC,successful,1.2786604214104558,8.0,9.0,9.0,8.0,8.0,7.0,4.0,9.0
XTape1: A Modular Digital Laser Tape for Creativity,successful,4.446488966370447,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2-in-1 Compact Hybrid Power Screwdriver: H500+,successful,3.3298265766826987,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4URPC: All-in-One Monitor Stand & USB-C Docking Station,successful,1.3318958502755551,9.0,8.0,8.0,7.0,8.0,7.0,6.0,8.0
Gauntlet Runner | 5e Turned Hardcore,successful,1.8309175542858325,8.0,9.0,7.0,6.0,8.0,5.0,4.0,9.0
Funny BÅnz,successful,2.6057653045290294,8.0,7.0,9.0,8.0,7.0,8.0,4.0,9.0
The Kill Show Presents: Giggles & Gore - Virtual Experience,successful,1.0683559350591298,8.0,8.0,9.0,8.0,9.0,8.0,2.0,9.0
Monjas: La CongregaciÃ³n de la Rodilla Ensangrentada,successful,3.194823324924938,8.0,7.0,6.0,8.0,7.0,6.0,4.0,8.0
SOPHOMORE COMEDY TOUR,successful,2.8652616271329476,8.0,7.0,9.0,8.0,7.0,8.0,3.0,8.0
Pachamama - Mother World,successful,3.859351359131148,4.0,2.0,6.0,7.0,3.0,3.0,8.0,5.0
Limitless: Transforming Lives by Conquering Fears,failed,6.666153015979997,8.0,2.0,8.0,6.0,7.0,6.0,3.0,8.0
Don't Let Me Finish #1-2,successful,2.3256866407555075,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
WhiteOwl 1 - 3 'Merc With a Heart',successful,1.9789090963525025,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
BRIDES OF DRACULA #1-2: A Vampire Series,successful,2.1161673970073336,8.0,7.0,9.0,7.0,6.0,8.0,4.0,9.0
"The Chadwick, motorized fingernail cleaner",successful,4.358409294666106,8.0,9.0,9.0,8.0,8.0,8.0,4.0,9.0
Snuggle Muffinsâ¢,successful,5.131329376258941,6.0,4.0,7.0,5.0,6.0,7.0,3.0,8.0
LionessE The Book,successful,2.363364950706044,8.0,7.0,9.0,8.0,6.0,7.0,4.0,9.0
Union Comedy is Building Boston's Newest Comedy Theater,successful,3.8699031385976914,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Tumours: a one-woman dark comedy by Ashleigh Laurence,successful,1.3090280725943382,8.0,7.0,9.0,8.0,6.0,5.0,3.0,9.0
Bobby & Amy - Edinburgh Fringe 2019,successful,2.942096574363106,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Soy and the Boys- Seven Teenagers Creating A Jazz Album,successful,2.637128665362387,5.0,0.0,3.0,2.0,2.0,2.0,4.0,2.0
A Day in the Life,failed,3.627885345452638,8.0,9.0,9.0,8.0,7.0,8.0,2.0,9.0
ENSOM  // A DANCE FILM,successful,2.3613024144090344,6.0,7.0,8.0,9.0,8.0,7.0,4.0,9.0
GeoDrops: Watering made easy for every garden,successful,3.559676064114586,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Bicycle Serenity Playing Cards,successful,1.9226804616500726,8.0,9.0,9.0,9.0,9.0,9.0,2.0,9.0
Shattered heads to Edinburgh Fringe!,successful,1.8881729630558997,8.0,6.0,9.0,7.0,5.0,6.0,3.0,9.0
Art and Cats Castle,failed,5.33058372141917,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Jim Piela Group album,successful,3.3448228873508,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
"Danii Roundtree: Marketing, Merch, & More for ""Memoirs""",successful,2.953503591929887,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Project: Invasion,successful,3.395274243715576,6.0,3.0,7.0,5.0,4.0,6.0,8.0,4.0
BANG! presented by: Rogue Dance Co.,successful,1.4416982664293354,8.0,9.0,9.0,8.0,7.0,7.0,2.0,9.0
Shauna Dever Dance Going To New York!,successful,3.1096494557850294,4.0,2.0,3.0,2.0,2.0,3.0,5.0,3.0
Wooask TransBuds A8: Translator Earbuds Powered by ChatGPT.,successful,1.3554547732400068,9.0,8.0,8.0,8.0,8.0,7.0,6.0,9.0
[Bluefeel] Sound-Pop-Holder,successful,0.850777708308158,9.0,8.0,8.0,8.0,7.0,7.0,6.0,8.0
I'm a Dyslexic Superhero (Children's book),successful,2.942096574363106,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Gary Gygax Memorial Game Table for Dungeons & Dragons Fans,successful,3.90217744894348,8.0,9.0,8.0,7.0,6.0,8.0,4.0,8.0
The Lashes: Return of the Lash,successful,5.051644611413419,2.0,0.0,3.0,2.0,2.0,3.0,4.0,2.0
Survived? - Game Show,failed,2.8794981304304565,8.0,6.0,8.0,7.0,7.0,7.0,3.0,8.0
A SHOUT IN SILENCE,failed,5.355320331938797,4.0,2.0,6.0,3.0,5.0,3.0,8.0,6.0
Soma City #1-2,successful,1.5604948188113654,8.0,7.0,9.0,8.0,7.0,6.0,4.0,8.0
Hiro Doggie: Space Corgi,successful,2.6772933477896865,2.0,3.0,4.0,3.0,2.0,3.0,7.0,6.0
Dean Scarlett's Debut Big Band Record,successful,2.194179795754633,8.0,7.0,9.0,6.0,6.0,5.0,4.0,8.0
Pivistation 5 - Your All-in-one Raspberry Pi 5 Camera Kit,successful,2.1315399698129314,8.0,9.0,8.0,8.0,8.0,8.0,6.0,9.0
Roald Off The Tongue,successful,2.942096574363106,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2 HEARTS - a lovely counting book,successful,1.3524811208490661,8.0,6.0,8.0,7.0,7.0,7.0,4.0,9.0
Bonnie's Last Flight,successful,3.1592545003571457,6.0,7.0,8.0,9.0,8.0,7.0,4.0,9.0
Cosmic Force: An Origin Story,failed,7.144315720110532,2.0,0.0,3.0,2.0,2.0,3.0,4.0,2.0
Safos Dance Theatre Needs Funds for Stage & Costumes,successful,1.0187092863883296,6.0,7.0,8.0,9.0,8.0,7.0,4.0,9.0
Alice On Ice,successful,3.541487174207946,6.0,4.0,7.0,5.0,6.0,3.0,8.0,4.0
Take Root,successful,3.6050029280203,8.0,6.0,7.0,5.0,6.0,7.0,4.0,9.0
Your Way - The CRQ (Candice Reyes Quintet),successful,4.0153838629151775,4.0,5.0,7.0,6.0,3.0,3.0,2.0,8.0
Help me record my FIRST EP for my BIRTHDAY!!,successful,2.214393319514768,5.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0
Be a part of getting Big Sky Trio's music to you!,successful,4.111523672980852,5.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0
Waxes and Wanes,successful,0.7141546052608883,8.0,8.0,9.0,7.0,6.0,6.0,3.0,9.0
Cleo's Castle,successful,3.0142438670099514,5.0,0.0,3.0,2.0,2.0,3.0,4.0,2.0
Eat God,successful,2.498095710369914,8.0,9.0,8.0,9.0,7.0,8.0,6.0,9.0
VOIDSEA - Eldritch High Seas 5e D&D Supplement,successful,2.4360731728214513,8.0,9.0,9.0,8.0,7.0,8.0,6.0,8.0
Lost Moon Radio,successful,3.989957285068889,6.0,8.0,9.0,7.0,5.0,6.0,4.0,7.0
By Man & Angels - A Sci-Fi Fairytale,successful,0.8645857467816542,8.0,8.0,9.0,8.0,7.0,7.0,2.0,9.0
Con Artists: Issue 6,successful,2.9985911089668282,6.0,5.0,7.0,8.0,8.0,7.0,3.0,9.0
V: The BAAL CYCLE Continued (BOOK 1),successful,0.9376299395523535,8.0,8.0,9.0,7.0,7.0,6.0,4.0,8.0
Practice Improvising -Method Book for Bb Players.,successful,1.867534472217528,8.0,6.0,9.0,7.0,8.0,7.0,3.0,9.0
AXIOM,successful,2.6679040728387804,6.0,5.0,7.0,8.0,6.0,4.0,3.0,8.0
Seattle or Bust!  Send Gypsy Horizon to Cues & Tattoos 2013,successful,3.1223521264337406,8.0,6.0,7.0,5.0,6.0,7.0,3.0,8.0
"""Eggie's Adventures at Poe Cottage"" A Picture Book",successful,2.9528099329251756,6.0,7.0,8.0,9.0,8.0,7.0,2.0,9.0
Don't Go to Monster Island!,successful,3.407926012055075,8.0,7.0,9.0,9.0,7.0,8.0,2.0,9.0
Help Witt 'n Camp to the Edinburgh Fringe!,successful,1.914817407349838,8.0,7.0,9.0,6.0,5.0,7.0,3.0,9.0
"The Taming of the Shrew at St. Columba's, Inverness!",successful,3.3155040756861256,6.0,4.0,7.0,5.0,3.0,6.0,8.0,8.0
PocketParks: The US National Parks Card Game,successful,2.3544271066816913,8.0,7.0,9.0,8.0,6.0,7.0,4.0,8.0
Welcome to Haddonfield,failed,2.564596052092878,9.0,8.0,8.0,7.0,7.0,6.0,5.0,8.0
Mycoremediation Course Project,failed,3.281414533687894,9.0,8.0,8.0,7.0,8.0,7.0,4.0,9.0
Dark Side: The Return of Kol Kob 2,successful,2.0156300292897242,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
BBQAMIGO Your best friend at the BBQ,successful,4.3053502796109715,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Before Dawn: intuitive jazz: original hand printed covers!,successful,1.9230977706473429,4.0,2.0,6.0,7.0,3.0,5.0,2.0,8.0
CHARLIE PORTER: The Debut Album,successful,2.6598773756709715,6.0,7.0,8.0,7.0,8.0,9.0,2.0,9.0
Anything To Find You,successful,4.802964267360682,5.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0
Star Marshal,successful,0.8807247222640813,6.0,8.0,8.0,7.0,7.0,8.0,3.0,9.0
Drawing Aces Comics Group Anthology #1-,successful,1.6060590001667452,6.0,7.0,8.0,9.0,8.0,7.0,4.0,9.0
Deanna of the Dead The Collected Nights Vol. 2 William Skaar,successful,2.9265793329837955,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Droplet: Smart Home Water Sensor,successful,1.2320961530686403,9.0,8.0,8.0,8.0,8.0,7.0,6.0,9.0
She is....,successful,2.286142814303304,8.0,7.0,9.0,8.0,6.0,7.0,4.0,9.0
Fabled - Debut Album,successful,2.057712804312959,8.0,7.0,9.0,6.0,5.0,4.0,7.0,8.0
Dtronics DT-303,successful,1.349209063916571,8.0,9.0,9.0,8.0,7.0,8.0,5.0,9.0
That Old Feeling - A New CD From Jazz Pianist Ben Paterson,successful,2.2302552375970066,8.0,8.0,9.0,9.0,9.0,8.0,2.0,9.0
River,successful,1.6419364384601731,8.0,7.0,9.0,6.0,5.0,7.0,2.0,8.0
Epilogue of Change: Season One,failed,4.687941413167388,8.0,6.0,7.0,5.0,6.0,4.0,9.0,8.0
Lost Worlds of Fantasy & Science Fiction Volume 2,successful,1.7152449069965126,8.0,6.0,7.0,5.0,6.0,7.0,3.0,8.0
PX248WAVE Gaming Monitor,successful,1.1494534190482353,8.0,9.0,9.0,8.0,7.0,7.0,4.0,9.0
WHISPER OF A SHADOW - Homage to Louis Moreau Gottschalk,successful,2.048692938451253,6.0,8.0,9.0,7.0,5.0,4.0,3.0,7.0
"Jazz: The George Kahn Trio with Alex Acuna, Lyman Medeiros",successful,1.0827491725583305,8.0,8.0,9.0,7.0,8.0,7.0,4.0,9.0
I Love a Good Book,successful,2.977923538007782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Falso Mutis: nuestra Ãpera Prima,successful,5.1869470880505215,6.0,5.0,7.0,8.0,7.0,6.0,3.0,8.0
"The Farce Awakens, A Musical Parody",successful,1.6426955233543539,6.0,7.0,8.0,7.0,6.0,5.0,9.0,7.0
Hysteria: One Man Gang 2,successful,2.977923538007782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Animated YouTube series title TBD,failed,6.824426770098217,5.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0
Spooky Tree Dice Tower (3D Printable STL Files),successful,1.3517955267429516,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0
Bello: Purify & Enhance your water at home.,successful,1.6127645293192527,9.0,8.0,8.0,8.0,8.0,8.0,4.0,9.0
Kegr: A Simple and Smart Electronic Beer Keg Tap,successful,1.193965041881766,9.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0
Grime Scene,successful,2.342287584827335,8.0,7.0,9.0,8.0,7.0,6.0,4.0,9.0
Recording an EP Album,successful,4.24182816207643,6.0,2.0,7.0,3.0,4.0,5.0,8.0,4.0
Amy's Balancing Act - An Illustrated Children's Book,successful,3.429307341920862,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Cheek (and other stories),successful,2.6063112817920464,4.0,3.0,5.0,3.0,3.0,3.0,2.0,5.0
'MOJO' by Jez Butterworth,successful,2.0551861783002288,8.0,7.0,9.0,8.0,6.0,7.0,4.0,9.0
LAMENT,failed,1.9524885158347427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Tale of The Lost Avatar TTRPG,failed,3.3305688535555844,8.0,6.0,7.0,6.0,7.0,5.0,3.0,8.0
